"measurement.id","ma.id","study.id","control.id","latitude.decimal","longitude.decimal","country.new","treatment","crop.type.orig","crop.type.orig.grouped.small","crop.type.orig.grouped.big","poll.dependent","lrr","lrr.vi","temp.avg.1970.2000","prec.avg.1970.2000","nat.hab.1000","nat.hab.2500","nat.hab.5000","nat.hab.edgelength.1000","nat.hab.edgelength.2500","nat.hab.edgelength.5000","nat.hab.peri.area.ratio.1000","nat.hab.peri.area.ratio.2500","nat.hab.peri.area.ratio.5000","nat.hab.wo.grass.1000","nat.hab.wo.grass.2500","nat.hab.wo.grass.5000","nat.hab.wo.grass.edgelength.1000","nat.hab.wo.grass.edgelength.2500","nat.hab.wo.grass.edgelength.5000","nat.hab.wo.grass.peri.area.ratio.1000","nat.hab.wo.grass.peri.area.ratio.2500","nat.hab.wo.grass.peri.area.ratio.5000","cropland.1000","cropland.2500","cropland.5000","crop.peri.area.ratio.1000","crop.peri.area.ratio.2500","crop.peri.area.ratio.5000","crop.edgelength.1000","crop.edgelength.2500","crop.edgelength.5000","inert.1000","inert.2500","inert.5000","inert.edgelength.1000","inert.edgelength.2500","inert.edgelength.5000","inert.peri.area.ratio.1000","inert.peri.area.ratio.2500","inert.peri.area.ratio.5000","shannon.1000","shannon.2500","shannon.5000","simpsonsevenness.1000","simpsonsevenness.2500","simpsonsevenness.5000","fieldsize.centre","am.richness.centre","am.richness.mean.1000","am.richness.mean.2500","am.richness.mean.5000","am.richness.variance.1000","am.richness.variance.2500","am.richness.variance.5000","ecm.richness.centre","ecm.richness.mean.1000","ecm.richness.mean.2500","ecm.richness.mean.5000","ecm.richness.variance.1000","ecm.richness.variance.2500","ecm.richness.variance.5000","bulk.15.30cm.centre","bulk.15.30cm.variance.1000","bulk.15.30cm.variance.2500","bulk.15.30cm.variance.5000","cec.15.30cm.centre","cec.15.30cm.variance.1000","cec.15.30cm.variance.2500","cec.15.30cm.variance.5000","clay.15.30cm.centre","clay.15.30cm.variance.1000","clay.15.30cm.variance.2500","clay.15.30cm.variance.5000","nitrogen.15.30cm.centre","nitrogen.15.30cm.variance.1000","nitrogen.15.30cm.variance.2500","nitrogen.15.30cm.variance.5000","ocd.15.30cm.centre","ocd.15.30cm.variance.1000","ocd.15.30cm.variance.2500","ocd.15.30cm.variance.5000","ph.15.30cm.centre","ph.15.30cm.variance.1000","ph.15.30cm.variance.2500","ph.15.30cm.variance.5000","sand.15.30cm.centre","sand.15.30cm.variance.1000","sand.15.30cm.variance.2500","sand.15.30cm.variance.5000","silt.15.30cm.centre","silt.15.30cm.variance.1000","silt.15.30cm.variance.2500","silt.15.30cm.variance.5000","soc.15.30cm.centre","soc.15.30cm.variance.1000","soc.15.30cm.variance.2500","soc.15.30cm.variance.5000","soiltexture.centre","sr.amph","sr.birds","sr.mammals","sr.rept"
-1.62313679121495,"D652",-0.471535764379307,-0.139865480576341,34.14,113.5,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",0.366875117638736,-0.366121534490983,0.113290784048086,-0.648047935597054,-0.792445998839287,-0.925380887538859,-1.01619136456284,-1.03334424497739,-1.21050389910905,-1.32343582504561,0.111835398970273,0.970628826309135,1.40849956981229,-0.731990220569946,-0.824960553624903,-0.904547723625879,-1.0235618237585,-1.12574314564068,-1.22825083158834,NA,4.04541177258433,4.35749255315407,0.413893520067109,0.618230925999751,0.579145783303148,-0.385085460164499,-0.384978486420868,-0.400354222693864,0.660646979115728,0.511439301218372,0.326935178513806,0.506914422440113,0.458008183894284,0.85036585022869,0.365265185346154,0.411473437543693,0.349220118188984,-0.903610211045507,-0.878005659859345,-1.03547114075437,0.0500541188153309,-0.226692167181127,-0.40157765706227,0.143238890534017,0.0346227013980324,-0.111264656674399,"verysmall_area_m",1.4192951319927,1.53564278389559,1.78765546493156,1.83417731906133,2.3,3.56,3.3,-0.724059659681139,-0.765720864756414,-0.819849741084353,-0.860948052619812,0.03,0.06,0.13,NA,0.22,0.37,0.72,NA,157.35,222.53,166.9,NA,29.54,137.89,154.59,NA,7198.53,3407.95,2719.64,NA,94.53,61.84,44.29,NA,0.29,0.59,0.43,NA,22.25,30.67,79.85,NA,19.7,134.66,221.06,NA,54.92,21.16,29.45,"SiLo",-0.585409131820217,-0.528087202945329,-0.965923368329127,-0.767911338691019
-1.6155998584958,"D652",-0.466121613555071,-0.139865480576341,37.45,120.37,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",0.0683712006416693,-0.366121534490983,-0.409904260134823,-0.769577712712102,-0.822738645224968,-0.925380887538859,-0.951946847350455,-1.13065491822006,-1.24517924741388,-1.05887616411007,NA,3.93056142375676,1.10511498375383,-0.731990220569946,-0.824960553624903,-0.870011762647694,-1.0235618237585,-1.11027186604918,-1.05374003345043,NA,3.29750009584662,0.977240073264358,0.658092020236725,0.751253056915629,0.890516634340097,-0.492383495203128,-0.44124415441787,-0.479161477240424,0.224183804525125,0.285039381631564,0.105277118341409,0.225772510109004,0.314757714626558,0.27921844815332,0.149840714425654,0.391520645563144,0.209094017062846,-0.857823673933319,-0.819628050846728,-0.834533837659852,0.169824002011074,-0.251661682452013,-0.273834833357622,0.284181811261129,-0.177790054401942,-0.431435432171775,"verysmall_area_m",0.88152158354354,1.02147911833203,0.952490721244148,0.981833567223073,1.63,1.92,2.05,-0.572251007807944,-0.58573507761148,-0.623293533319384,-0.609213426117078,0.13,0.16,2.09,NA,0.71,0.88,1.27,NA,45.67,70.07,89.01,NA,44.84,147.24,157.74,NA,395.66,1047.18,1442.29,NA,17.74,20.18,38.12,NA,0.42,0.88,1.19,NA,107.82,114.64,141.26,NA,187.97,258.7,266.93,NA,25.75,33.15,31.33,"ClLo",-0.608815582971461,-0.564305787353364,-1.33551941468312,-0.922575750469121
-1.61518114001141,"D652",-0.460707462730835,-0.139865480576341,35.9,104.1,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",0.0683712006416693,-0.366121534490983,-1.27399642369823,-1.38555412048794,-0.307763656668394,-0.227298600640708,-0.405868451045164,1.35213177562703,1.51276795939254,0.932956556001693,0.146137817583411,0.16688733770717,0.263467422430361,-0.731990220569946,-0.824960553624903,-0.904547723625879,-1.0235618237585,-1.15015175820118,-1.24580594540348,NA,NA,NA,0.719141645279129,0.68474199145769,0.717532828208459,-0.438734477683814,-0.384978486420868,-0.366579685031052,0.589758504074251,0.574138710233319,0.608810375723948,-0.537326966218292,-0.592495257402376,-0.463273174544661,0.104040743266398,-0.215047825729646,0.403352174151705,0.754879911018194,0.931700219531795,0.703409366794329,-0.668565180359131,-0.825960533682386,-1.04029177558551,-0.587101698688289,-0.615110433990125,-0.763464384539425,"verysmall_area_m",-0.992650139327567,-1.022786058005,-1.10206396625906,-1.11162079880268,0.95,0.88,1.55,0.348239547994602,0.19803281818277,0.159000173585193,-0.0302237851607901,2.24,3.54,6.29,-0.942285851216444,0.49,1.46,1.55,-1.47182000069121,81.94,173.43,355.31,-0.887914987190545,121.51,214.16,385.23,-0.139873281732687,28386.56,17660.36,18417.37,-0.669892742298476,39.34,65.86,103.76,1.56117689444809,0.16,0.28,0.37,-1.04616807671751,1430.97,2881.55,3075.33,1.93196921439625,1169.42,2587.13,2315.65,-0.145512503887921,109.26,89.16,172.18,"Lo",-0.983318801391376,-0.265972837213151,-0.055308032918722,-0.781307468845028
-1.61350626607382,"D652",-0.455293311906598,-0.139865480576341,37.87,102.87,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",-0.230132716355398,-0.366121534490983,-1.11357424987211,-1.8235297412259,-0.126007778354309,-0.290760626722358,-0.245257158014196,0.856509651192418,0.775432883502519,1.01963936613765,-0.374115531382515,-0.0958743027973186,-0.000770765427008573,-0.567171545974429,-0.756232462957221,-0.800939840691325,-0.691956573727839,-0.99721835068191,-0.969160021589527,-0.538877891103616,-0.54611556460541,-0.34508667405001,0.2917942699823,0.68474199145769,0.509952260850493,-0.46172691376352,-0.478754599749204,-0.411612401914801,0.0897809200895889,0.0214999576129316,0.157313422134511,-0.216021923554168,-0.5447451009798,-0.406158434337124,-0.136986412446547,-0.379708047054418,-0.359772160803232,-0.623803595359913,0.127386495357955,-0.386289084602855,0.0261001421761822,-0.32657022826467,-0.40157765706227,-0.177085929300328,-0.477666886119554,-0.443293609042049,"verysmall_area_m",-1.23866608448017,-1.29907159395843,-1.3071487997681,-1.30539103303353,1.15,1.04,2.99,-0.425261678216438,-0.349583512917773,-0.413633578370084,-0.495932844190848,1.06,1.04,1.17,0.705778403338685,0.62,0.58,0.8,-0.146062040688292,54.76,53.63,51.61,-1.17029568794735,37.89,127.12,205.46,-0.607026421880041,911.36,667.7,1718.14,-1.62407027785458,13.65,16.02,41.41,1.66510780354154,0.06,0.22,0.26,0.879491104878321,84.55,253.97,374.13,-0.208111374775385,36.47,194.95,306.4,-0.905687160958782,39.74,24.41,39.95,"Lo",-1.17057041060133,-0.447418537672887,-0.808440037670646,-0.842198969545068
-1.60973779971425,"D652",-0.444465010258126,-0.139865480576341,35.48,104.61,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",0.0683712006416693,-0.366121534490983,-1.54015139390975,-1.1729420693038,-0.51981218136816,-0.227298600640708,-0.245257158014196,1.5339384371689,1.859723307461,2.24565451495787,1.26668349227925,0.290539874415165,0.576638608039095,-0.731990220569946,-0.824960553624903,-0.904547723625879,-1.02028939929725,-1.14692466028058,-1.24104785299128,5.94771479390303,-0.123382877753663,0.714526149956867,1.05491458301235,0.751253056915629,0.717532828208459,-0.630338111681364,-0.450621765750703,-0.37783786425199,-0.521365535969746,0.213613342142091,0.536534480862633,-0.657816357217339,-0.735745726670102,-0.805961615789883,-0.730809217197534,-1.0111658413315,-1.2039238768653,1.43150318167608,1.47007150264816,2.22589585562585,-1.00392085330721,-0.8009910184115,-0.887000387139931,-0.843361554555765,-0.602615566001891,-0.621166262096147,"verysmall_area_m",-1.06929832324446,-1.06243241294002,-1.06747134373946,-1.03803716555045,0.9,1.53,1.5,0.392818279100223,0.436737372765058,0.47611085544601,0.40905313808648,3.91,3.28,2.38,-0.736277819397053,1.48,2.28,2.39,0.798313492464472,96.33,197.59,281.03,-0.900750473588581,240.18,257.52,352.23,0.0819657722568853,30605,35360.52,38328.38,-0.383639481631643,42.62,105.1,163.39,1.35331507626119,0.19,0.23,0.54,-0.572518036083053,54.29,88.75,269.93,1.35688147898008,379.7,414.29,926.35,-0.0858909621568731,633.2,880.56,952.63,"Lo",-1.04511183243066,-0.202825500112129,0.0177823167170327,-0.719604081468988
-1.60638805183907,"D652",-0.433636708609653,-0.139865480576341,35.07,107.55,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",0.32423170092487,-0.366121534490983,-0.794552881467901,-0.862741867331347,0.479845149359306,0.248666594971668,0.236576721078708,2.00365527007781,2.57253444567603,2.71636797555663,-0.477022787221929,-0.0804177357088192,0.0579488318746291,-0.402352871378912,-0.446956054952653,-0.421044269931293,-0.531190400819791,-0.626550237691878,-0.55773688896289,-0.636595571437289,-0.663180000964355,-0.634071989688249,0.0781205823338854,0.285675598710056,0.233178171039872,-0.323772297285283,-0.375600875088034,-0.310288788926366,0.576969438475226,0.234234260143031,0.416497335023945,-0.73814261788337,-0.783495883092677,-0.748846875582346,-1.12701250613091,-1.23957115426404,-1.18765520450131,3.17139159193923,3.12410375800565,2.22589585562585,0.6249495581549,0.222759107694817,0.288233590942828,0.617319623888847,0.172066249268604,0.25633882630407,"nofield_area_m",-0.341140576033983,-0.377293841719188,-0.407740614258576,-0.5033294305843,2.82,3.29,4.08,-0.198753530977068,-0.164491745995678,-0.0152796639664129,-0.113296211906692,7.75,5.42,5.66,0.0877543078805116,1.52,4.57,9.46,0.0900318425998992,42.62,58.06,90.15,-1.05477631036502,179.46,175.49,224.71,-0.591767650970705,10874.28,6314.01,7111.23,-0.908437126187503,19.58,38.51,39.47,1.56117689444809,1.9,2.28,2.57,0.040897590312394,188.22,321.13,623.45,0.72522773680167,251.28,437.78,559.64,-0.935497931824306,82.92,87.87,80.23,"SiLo",-0.889692996786398,-0.39132676896304,-0.108053646057926,-0.673732484274958
-1.6030383039639,"D652",-0.428222557785417,-0.139865480576341,36.96,118.1,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",0.409518534352603,-0.366121534490983,-0.0380164935379123,-0.784671346700695,-0.822738645224968,-0.925380887538859,-1.01619136456284,-1.0988228315484,-1.19359051667288,-1.31834023951162,0.574918050247635,0.885617707322389,1.47700576666421,-0.731990220569946,-0.824960553624903,-0.904547723625879,-1.0235618237585,-1.12678230722071,-1.22290691766618,NA,0.409910665659309,1.51142505065625,-1.63126891885343,-0.645479317701089,0.336968454718855,3.86085106922122,0.187055804881983,-0.265256072042618,-1.05340628540197,0.926749606703822,0.731687481551973,3.23800728508517,2.32026428437473,1.25016903168145,0.0289500353063971,0.374830474686023,0.527120562237029,-1.1834168267311,-1.17638010592383,-1.08956964543366,1.19984499749447,0.297667653507474,-0.40157765706227,1.70642401132562,0.259530325186241,-0.490726316523142,"nofield_area_m",NA,NA,1.46026100179966,1.53984278605243,NA,2.48,2.69,NA,NA,-0.863092106792646,-0.91884701671544,NA,0.02,0.02,NA,NA,0.84,1.21,NA,NA,51.26,148.78,NA,NA,644.25,498.32,NA,NA,872.7,1031.43,NA,NA,19.76,26.31,NA,NA,0.14,0.34,NA,NA,711.63,337.84,NA,NA,605.67,458.66,NA,NA,9.33,16.35,"Lo",-0.70244138757644,-0.595467881081057,-1.18481766285683,-0.881981416669094
-1.60052599305752,"D652",-0.422808406961181,-0.139865480576341,37.7,117.83,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",0.494805367780336,-0.366121534490983,-0.160156103155525,-0.947318264681219,-0.762153352453606,-0.734994809293908,-0.887702330138068,-0.636528923360478,-0.270966955988744,-0.573509724717763,1.36959074811866,0.661497484539149,1.29106037520902,-0.731990220569946,-0.790596508291062,-0.835475801669509,-1.00152890521952,-1.00007593084168,-0.837175948126344,0.000895962168099213,0.169278213143699,0.863397373164446,1.05491458301235,1.08380838420532,1.13269396292439,-0.638002257041266,-0.600663547076041,-0.603001448670734,-0.602541523176075,-0.562043395561205,-0.507978834154488,-0.37667444488623,-0.449244788134649,-0.29192895392205,-0.28754671818638,-0.643269925308791,-0.518289224143515,-0.491531377035814,-0.618549619803268,-0.764978617357905,-0.788335063554874,-0.50135683516087,-0.478223351285058,-0.843361554555765,-0.752553981860697,-0.727889853928606,"verysmall_area_m",0.929735763749328,1.12307290285302,1.17981366923007,1.21239561808004,1.42,1.15,1.32,-0.716830676258606,-0.779762309143607,-0.831643113550251,-0.883604169005058,0.01,0.09,0.14,0.0877543078805116,0.62,0.82,0.75,0.12635397849039,63.08,95.34,106.88,0.536824002991539,164.17,207.34,278.31,-0.670409008734204,3120.56,3249.59,4171.57,-0.00196846740919989,46.95,54.43,84.45,1.35331507626119,0,0.06,0.21,-0.665695093257045,142.75,159.98,293.89,0.414114699609318,106.37,210.79,327.73,-0.980214088122592,10.93,82.22,122.11,"Lo",-0.70244138757644,-0.564305787353364,-1.18481766285683,-0.881981416669094
-1.59968855608872,"D652",-0.417394256136945,-0.139865480576341,35.07,107.55,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",0.153658034069403,-0.366121534490983,-0.794552881467901,-0.862741867331347,0.388967210202264,0.185204568890018,0.236576721078708,1.41280701841193,1.67683073358748,2.0778074785147,-0.562778833754774,-0.304537958492059,-0.157356358231376,-0.303461666621602,-0.309499873617289,-0.317436386996739,-0.419916728377259,-0.484684357034787,-0.427044108831313,-0.655208462929417,-0.676187160559793,-0.642829120465166,0.0475957698126836,0.285675598710056,0.12938788736089,-0.331436442645185,-0.403733709086535,-0.276514251263555,0.500271095424129,0.0745013406461847,0.440626417216121,-0.577490096551308,-0.687995570247527,-0.691732135374809,-0.382576757577082,-0.823427977729949,-0.882366499529217,0.39876240014562,1.02250983355142,0.502472063699812,0.600995581515751,0.247728622965703,0.288233590942828,0.5916936383021,0.172066249268604,0.303771533785163,"nofield_area_m",-0.341140576033983,-0.377293841719188,-0.407740614258576,-0.5033294305843,2.82,3.29,4.08,-0.198753530977068,-0.164491745995678,-0.0152796639664129,-0.113296211906692,7.75,5.42,5.66,0.0877543078805116,1.52,4.57,9.46,0.0900318425998992,42.62,58.06,90.15,-1.05477631036502,179.46,175.49,224.71,-0.591767650970705,10874.28,6314.01,7111.23,-0.908437126187503,19.58,38.51,39.47,1.56117689444809,1.9,2.28,2.57,0.040897590312394,188.22,321.13,623.45,0.72522773680167,251.28,437.78,559.64,-0.935497931824306,82.92,87.87,80.23,"Lo",-0.889692996786398,-0.39132676896304,-0.108053646057926,-0.673732484274958
-1.59801368215113,"D652",-0.411980105312709,-0.139865480576341,36.05,117.12,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",0.409518534352603,-0.366121534490983,-0.158333123907501,-0.617860667619869,1.38862454092973,-0.259029613681533,-0.7270910371071,0.598780729772095,0.243864275360725,-0.344927049517797,-0.922954229192723,-0.428190495200054,0.19496122557845,1.57547122376729,-0.275135828283448,-0.697331957756771,0.206248650943582,-0.650799673588109,-0.903895415966739,-0.832030932104634,-0.7802444373233,-0.564014943472919,-0.990247855908187,0.285675598710056,0.509952260850493,0.0441066799900142,-0.291202373092532,-0.242739713600743,-0.0437049468906237,0.65499251589001,1.03314885912927,-0.537326966218292,-0.0194933803314704,0.450562668775931,-0.532747868565758,0.121817177844611,0.697502139157717,-0.0794525430261217,-0.696386431820091,-0.764978617357905,0.984259207742131,1.29644826434291,0.978044838947925,0.386685753608119,1.09668648039791,0.718807724244726,"nofield_area_m",1.04841682271742,1.0004169922728,1.13657289108057,1.23814988971832,1.29,4.33,6.11,-0.466225917610793,-0.524463320285545,-0.578740792892658,-0.704872584188117,0.38,1.01,0.82,NA,2.76,2.02,1.29,NA,84.29,204.85,482.68,NA,81.74,176.83,353.11,NA,1354.39,604.26,659.15,NA,39.13,37.7,27.21,NA,0.25,0.55,0.69,NA,217.79,837.94,1027.04,NA,209.33,888.43,822.02,NA,648.66,721.51,302.92,"Lo",-0.70244138757644,-0.60616882647434,-1.10343871687062,-0.881981416669094
-1.59759496366674,"D652",-0.406565954488472,-0.139865480576341,33.22,116.63,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",-0.443349799924731,-0.366121534490983,0.211731663441385,-0.498412771054972,-0.822738645224968,-0.861918861457209,-0.984069105956649,-1.13065491822006,-0.990962811764529,-1.15859994556244,NA,0.421920694667409,0.95831599049974,-0.731990220569946,-0.756232462957221,-0.870011762647694,-1.0235618237585,-0.809882771825022,-1.00565124129067,NA,0.31886054849124,0.784583196172198,1.26858827066077,1.05055285147635,1.16729072415072,-0.645666402401168,-0.459999377083537,-0.45664511879855,-0.541125088680144,0.392322108780743,0.415308416058053,-0.577490096551308,-0.210494006021772,-0.177699473506976,-0.363564040833306,0.303183170999998,0.550232444982744,0.444548937257808,-0.339634376742985,-0.146709992451701,-0.405071437328495,-0.251661682452013,-0.554869045507847,-0.305215857234066,-0.165295186413709,-0.407719078431229,"small_area_m",2.43797422146882,2.39423415795714,2.38067185098179,2.32350848018861,0.58,0.93,2.07,-0.726469320821984,-0.765720864756414,-0.821160115802786,-0.883604169005058,0.02,0.05,0.08,0.499770371519294,0.51,0.67,0.68,0.507736405340545,6.37,30.64,46.99,0.844875676544421,469.61,595.38,658.46,-0.393403629149341,1484.44,4803.25,7372.42,-0.765310495854087,28.13,32.29,35.76,1.35331507626119,0.15,0.41,0.36,-0.510399997967058,204.4,262.86,624.36,-0.000702683313816907,251.39,301.47,1466.02,-1.11436255701745,1.44,6.8,19.64,"SiLo",-0.70244138757644,-0.604640119989585,-1.02620406905965,-0.674544370950958
-1.59550137124475,"D652",-0.401151803664236,-0.139865480576341,34.27,108.13,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",-0.0169156327860642,-0.366121534490983,-0.22942931458044,-0.760989955442731,-0.822738645224968,-0.925380887538859,-1.01619136456284,-1.13065491822006,-1.26079050801909,-1.3037362539191,NA,3.06499366680079,3.22880708616306,-0.731990220569946,-0.824960553624903,-0.904547723625879,-1.0235618237585,-1.15015175820118,-1.19349569855997,NA,NA,2.92132310573979,1.08543939553355,1.15031944966326,1.23648424660337,-0.61500982096156,-0.553775490411873,-0.569226911007922,-0.430877443430561,-0.233902967836499,-0.211232256321191,-0.336511314553214,-0.258244162444348,-0.234814213714513,-0.0517511510573709,0.346077174495852,0.312027393243817,-0.43048266088623,-0.209906356714946,-0.115796561206391,-0.740427110276577,-1.02571665584947,-1.16803459929016,-0.651166662655159,-0.802533453813633,-0.882046153242158,"verysmall_area_m",-0.219986995004056,-0.174106272677203,-0.247132009703304,-0.244560320313981,4.96,3.98,3.98,-0.628878044617787,-0.677642713600382,-0.716330138328136,-0.769064913946314,0.06,0.11,0.21,0.190758323790207,0.55,0.63,1.13,-0.345833788085992,21.75,33.46,70.19,-0.438672963259257,38.3,110.45,208.5,-0.611721428313682,645.31,807.87,2130.49,-0.455202796798352,34.16,35.87,58.74,1.24938416716774,0.26,0.64,1.25,-0.859813962369528,29.2,67.05,216.63,1.36630914677379,56.17,167.49,371.48,-0.875876390093258,6.42,10.67,16.88,"Lo",-0.598516744464914,-0.0516011509279296,0.675218709059258,-0.477255908682829
-1.59508265276036,"D652",-0.650202741579102,-0.139865480576341,38.02,115.53,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",-0.102202466213798,-0.366121534490983,-0.187500791875886,-1.27703609681134,-0.822738645224968,-0.893649874498034,-1.01619136456284,-1.10444128746763,-1.1587137982091,-1.30672926697857,2.27860484136682,0.0355065174549258,0.997462388700831,-0.731990220569946,-0.790596508291062,-0.904547723625879,-1.01151764520804,-1.07899000936364,-1.21168996693392,2.14137848376283,-0.31198669188752,0.259155349557218,0.0170709572914815,0.152653467794178,0.682936066982131,-0.46172691376352,-0.450621765750703,-0.490419656461362,-0.128438435027231,-0.232435209331236,-0.105670943095888,1.06919824710233,1.12651037381034,0.621906889398542,0.135345395301186,-0.223549973932064,0.0468301226814096,-1.05623200141947,-1.16340730392103,-1.05865621418835,-0.476933367245941,-0.32657022826467,-0.299383398098551,-0.574288705894916,-0.46517201813132,-0.158697364155492,"verysmall_area_m",0.971768638800527,1.01528437537343,1.07356490006274,1.17928298311654,1.95,2.78,2.85,-0.781891527061404,-0.78997426869793,-0.817228991647487,-0.882345495872544,0.37,0.42,0.32,0.293762339699903,0.21,0.61,1.51,-0.182384176578783,36.25,48.8,136.14,-1.15746020154932,149.78,148.57,115.05,-0.683320276426719,978.91,1780.52,1993.53,-0.956146002965309,43.46,25.28,38.44,1.35331507626119,1.12,3.14,2.1,0.66207797147234,152.14,232.46,406.88,0.0370079878610136,85.33,116.17,401.89,-1.0547410152864,100.94,56.08,32.79,"Lo",-0.70244138757644,-0.511976988452144,-0.961402315774338,-0.719604081468988
-1.59257034185397,"D652",-0.650202741579102,0.128862643140904,38.2,114.48,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",-0.400706383210865,-0.366121534490983,-0.222137397588343,-1.12297693610019,-0.822738645224968,-0.766725822334734,-0.759213295713294,-1.11885690093614,-0.705161804455531,-0.46157652605591,1.17521037597755,0.0123216668221768,0.116668429176267,-0.731990220569946,-0.824960553624903,-0.835475801669509,-1.0235618237585,-1.10580391999153,-1.04692157492125,NA,-0.175411516135417,0.00519855702664375,1.08543939553355,0.65148645872872,0.509952260850493,-0.599681530241756,-0.356845652422367,-0.276514251263555,-0.281506811126048,0.73327433341536,0.882699621003884,-0.336511314553214,0.219257401781407,0.507677408983468,-0.11902894436004,0.655667658313716,0.972431945148726,-0.466094411973487,-0.670440827814483,-0.703151754867284,0.529133651598305,1.02178359636316,1.1313362273935,0.745449551822586,1.65895553986843,1.75046911195849,"verysmall_area_m",1.71847030147477,1.72024612406178,1.48126366547227,1.26513055524413,1.13,6.94,7.73,-0.718035506829028,-0.795080248475091,-0.848677984889882,-0.887380188402599,0.03,0.08,0.23,NA,0.92,1.81,2.41,NA,29.53,259.51,629.38,NA,111.45,404.59,385,NA,133.94,445.67,980.09,NA,20.36,19.99,72.94,NA,0.09,0.56,0.35,NA,139.82,317.8,486.53,NA,59.17,354.53,292.33,NA,5.3,40.18,1383.16,"Lo",-0.889692996786398,-0.452710213966269,-0.866836966503337,-0.737465588341
-1.58754572004121,"D652",-0.39573765284,-0.139865480576341,36.17,117.15,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",-0.230132716355398,-0.366121534490983,-0.158333123907501,-0.617860667619869,-0.762153352453606,-0.893649874498034,-0.951946847350455,-0.768613682758777,-1.04273012603114,-1.04440650564256,0.89507395730359,0.738780319981645,1.07575518510302,-0.731990220569946,-0.824960553624903,-0.904547723625879,-1.0235618237585,-1.13591916546618,-1.20549703962039,NA,-0.064850659574191,0.591926319080039,0.322319082503502,-0.213157392224486,-0.147386202449731,-0.239466698326361,-0.0848949237701921,0.00494022925987532,1.35256386419125,0.931657800661799,1.17029930396845,0.587240683106144,1.60401193803609,1.93554591417189,1.34766134205033,0.957164811320167,1.01111849318441,-0.72555145560922,-1.04016568489439,-1.11275471886764,0.912397277824684,0.722149413112532,0.569267803093052,1.24515627076416,1.08419161240967,0.742524077985272,"verysmall_area_m",0.970532377769609,1.09333813665176,1.25146981587781,1.44295766893701,0.42,6.14,5.29,-0.652974656026231,-0.722320036650543,-0.775297000657627,-0.839550609367079,0.02,0.02,0.04,NA,0.62,0.64,0.77,NA,20.79,35.32,52.32,NA,465.99,1423.59,2507.39,NA,244.42,485.18,820.51,NA,23.35,48.79,71.07,NA,0.12,0.52,0.6,NA,349.31,447.19,1029.33,NA,163.77,507,804.89,NA,16.69,19.27,39.42,"SiLo",-0.70244138757644,-0.608167904185173,-1.0717913489871,-0.881981416669094
-1.58503340913483,"D652",-0.390323502015764,-0.139865480576341,40.4,107.03,"China","Super absorbent polymer","Wheat","Wheat","Grains","0",0.58009220120807,-0.366121534490983,-1.10263637438397,-1.85605912482201,-0.489519534982479,-0.354222652804008,-0.598602002682326,0.495724390521544,0.763501157812838,0.459753604897977,0.157571957121123,-0.0185914673548219,0.429839614785001,-0.369389136459808,-0.206407737615766,-0.455580230909478,0.980023137935046,1.31340633383726,0.952412989286391,0.121879756866932,-0.0323327605855951,0.381755180434046,0.719141645279129,0.352186664167995,0.648339305755803,-0.46172691376352,-0.319335207091033,-0.411612401914801,0.430230912583063,0.605309234758272,0.315390768249772,-0.296348184220199,0.0282567760911051,-0.00635525288436452,0.409465452131674,1.09634525259683,0.983436259096436,-0.181200403275428,-0.300715970734573,-0.193080139319666,-0.11762371765871,0.397545714591018,-0.146092009652974,-0.382093813994309,-0.0028619025666693,-0.538159024004234,"verysmall_area_m",-2.08055984653507,-1.91978483840986,-1.99529489774722,-1.93207830956497,3.1,3.18,4.23,-0.422852017075594,-0.511698370842642,-0.532877677747498,-0.611730772382105,0.76,0.57,0.92,1.42680651470655,0.24,0.74,0.93,-0.491122331647955,34.58,42.43,57.45,-1.40133444311202,106.32,178.06,349.71,-0.569466370410907,1217.56,9616.82,6685.07,-1.67177915463239,21.88,79.39,68.68,1.66510780354154,0.26,0.36,0.41,-0.192045052622586,632.29,835.83,2073.01,1.262604801043,1046.57,1018.07,1794.7,-0.7417279211984,55.59,51.91,69.59,"Lo",-1.17057041060133,-0.790319161484026,-0.769257582195808,-1.00376441806917
