"landcover_map_year","treatment","Lat_long","crop_type","mean_yield_control_kgha","mean_yield_treatment_kgha","yield_SD_control","yield_SD_treatment","replicates_control_summed","replicates_treatment_summed","n_aggregated","ma_id","measurement_id","study_id","control_id","author_year","title","study_pubyear","harvest_year","region","country","yield_unit","soil_type","temperature","precipitation","climate_zone","LRR","LRR_vi","reference","longitude_decimal","latitude_decimal","country_new","crop_type_grouped_small","crop_type_grouped_big","publication_to_harvest_year_difference","harvest_year_by_median","nat.hab.1000","nat.hab.2500","nat.hab.5000","nat.hab.edgelength.1000","nat.hab.edgelength.2500","nat.hab.edgelength.5000","nat.hab.peri.area.ratio.1000","nat.hab.peri.area.ratio.2500","nat.hab.peri.area.ratio.5000","nat.hab.wo.grass.1000","nat.hab.wo.grass.2500","nat.hab.wo.grass.5000","nat.hab.wo.grass.edgelength.1000","nat.hab.wo.grass.edgelength.2500","nat.hab.wo.grass.edgelength.5000","nat.hab.wo.grass.peri.area.ratio.1000","nat.hab.wo.grass.peri.area.ratio.2500","nat.hab.wo.grass.peri.area.ratio.5000","cropland.1000","cropland.2500","cropland.5000","crop.peri.area.ratio.1000","crop.peri.area.ratio.2500","crop.peri.area.ratio.5000","crop.edgelength.1000","crop.edgelength.2500","crop.edgelength.5000","inert.1000","inert.2500","inert.5000","inert.edgelength.1000","inert.edgelength.2500","inert.edgelength.5000","inert.peri.area.ratio.1000","inert.peri.area.ratio.2500","inert.peri.area.ratio.5000","shannon.1000","shannon.2500","shannon.5000","simpsonsevenness.1000","simpsonsevenness.2500","simpsonsevenness.5000"
1985,"control conventional tillage-treatm no tillage","36.38-79.695","Maize",3458.46153846154,5196.92307692308,NA,NA,52,52,13,"D1120",6256,41,14,"","",1992,1984,"Upper Piedmont Research Station","USA","kg/ha","","","","",NA,NA,"Wagger. M. & Denton. H. Crop and tillage rotations: grain yield. residue cover. and soil water. Soil Sci Soc Am J 56. 1233-1237 (1992)",-79.695,36.38,"United States of America","Maize","Grains",8,1985,0.820960988938982,0.878335016333004,0.828001664011242,1752379.12310014,8128549.62681797,30977895.2118049,0.687507246497488,0.476916074242269,0.482002072416809,0.509517104178938,0.721457946769467,0.700501228838613,700625.970118797,4301972.45646066,17586787.058041,0.442893384907251,0.307288070049927,0.323448999742599,0.173997259833287,0.0886875334955345,0.0952162952344196,0.970057901555697,1.46776686403309,1.49658066996999,524044.704150487,2525983.79417124,11060715.0058711,0.00504175122773161,0.0329774501714615,0.0767820407543385,61607.4747297174,1217745.08788341,7079517.74097959,3.93571575065574,1.90295452223076,1.18787907557661,1.30156276458479,1.28303972672189,1.32181572401941,3.33381865265245,2.92560945366742,3.14783037270949
1985,"simplified vs diversified","42.66206111.099863","Grape",1679.28571428571,916.071428571429,NA,NA,1008,1008,336,"FEB23_440",9304,29,1,"Favretto M.R., Paoletti M.G., Caporali F., Nannipieri P., Onnis A., Tomei P.E.","Invertebrates and nutrients in a Mediterranean vineyard mulched with subterranean clover (Trifolium subterraneum L.)",1992,NA,"the Maremma National Park (Tuscany)","Italy","kg/ha","","","","",NA,NA,"",11.099863,42.662061,"Italy","Fruits","Fruits",NA,1985,0.596168530130949,0.5162391089331,0.440770711125433,1109838.32745989,3858909.86563844,13010053.2950661,0.598736762804972,0.384659507603922,0.379724113667617,0.572980348949053,0.507849061128132,0.435374232407462,976254.210231147,3432192.40138201,11654100.5875597,0.547984716051336,0.3477760822051,0.344364100195238,0.388828678128635,0.479993706637125,0.556724395957151,0.341942124323378,0.132467958891006,0.0957886804550398,413395.401122359,1235616.35665282,4145267.99861404,0.0150027917404155,0.00376718442977488,0.00250489291741508,164802.160128635,339651.208847599,1034586.65738323,3.53293846003501,4.63958377832839,5.31348596926965,1.64404334262887,1.5907541647823,1.72438781120925,4.50229208344928,4.27960509619875,4.14186579222576
1985,"treat organic vs contr conventional","36.92-121.75","Fruit",36800,45400,4100,9200,3,3,1,"A288",8199,100,1,"Swezey et al.","Granny Smith conversions to organic show early success",1994,NA,"","USA","Mg/ha","","","","",0.21001426,0.017825707,"",-121.75,36.92,"United States of America","Fruits","Fruits",NA,1987,0.0817838681803024,0.187225912298854,0.347341093829454,732546.280579718,6438899.11963606,30905169.425195,2.88460736103091,1.77207541630211,1.14617401826812,0.0744026977591761,0.154026788971716,0.267444656241167,673598.065939825,5119686.889669,21861094.8003996,2.91562346152202,1.71270937414675,1.05296414042626,0.128690087443716,0.409347134624345,0.480056525114443,1.56052387441421,0.586720114911951,0.478071064325803,623585.812360096,4661076.13806221,17815960.3389496,0.789526044375982,0.403426953076801,0.172602381056103,814502.324859553,3369418.434536,7998901.11971901,0.332234826239613,0.430354722141728,0.596979123534418,1.16185803984397,1.12591369269978,1.31832387484196,2.38209293020276,2.01108404339482,2.54200413370937
1985,"treat organic vs contr conventional","40.52-75.77","Cereals",7200,5470,4115.36146650571,4720.38134018481,10,8,2,"A288",7882,61,1,"Liebhardt et al.","Crop production during conversion from conventional to low-input methods",1989,NA,"","USA","Mg/ha","","","","",-0.237129793,0.091477915,"",-75.77,40.52,"United States of America","Other Grains","Other Grains",NA,1982,0.18503326807785,0.210401986652428,0.227673355776086,963700.473830444,4287624.72519307,15051870.726341,1.67592411913478,1.04917064424594,0.850935310100741,0.0696263282052191,0.143836076729934,0.176338107871761,304908.542178767,1189594.99575678,4165168.26450808,1.40915315291643,0.425804748094119,0.304021745955439,0.326002083807639,0.604712282200878,0.701596568556869,1.21061347546873,0.481540975939436,0.25389282913464,1226489.35091245,5655914.53234346,13839475.0402195,0.488964648114512,0.184885731146693,0.0707300756670448,859917.210615741,3404054.85335113,8087516.06723426,0.565902064397676,0.947921458567404,1.4717339499115,0.988347689108767,0.767811806937271,0.73326500067829,2.12548224842602,1.70654886743769,1.65019646829526
1985,"treat organic vs contr conventional","40.52-75.77","Oil Crops",2650,3156.6666665,1117.22871427475,979.353528314674,6,6,2,"A288",7884,61,3,"Liebhardt et al.","Crop production during conversion from conventional to low-input methods",1989,NA,"","USA","Mg/ha","","","","",0.086696862,0.067175262,"",-75.77,40.52,"United States of America","Oilcrops","Oilcrops",NA,1982,0.18503326807785,0.210401986652428,0.227673355776086,963700.473830444,4287624.72519307,15051870.726341,1.67592411913478,1.04917064424594,0.850935310100741,0.0696263282052191,0.143836076729934,0.176338107871761,304908.542178767,1189594.99575678,4165168.26450808,1.40915315291643,0.425804748094119,0.304021745955439,0.326002083807639,0.604712282200878,0.701596568556869,1.21061347546873,0.481540975939436,0.25389282913464,1226489.35091245,5655914.53234346,13839475.0402195,0.488964648114512,0.184885731146693,0.0707300756670448,859917.210615741,3404054.85335113,8087516.06723426,0.565902064397676,0.947921458567404,1.4717339499115,0.988347689108767,0.767811806937271,0.73326500067829,2.12548224842602,1.70654886743769,1.65019646829526
1985,"treat organic vs contr conventional","47.57.55","Cereals",44191.665,34737.5,19561.0609777859,16254.7676301556,24,24,4,"A288",8269,8,1,"Besson et al.","DOK-Versuch: vergleichende Langzeituntersuchungen in den drei Anbausystemen biologisch-dynamisch organisch-biologisch und konventionell. II. Ertrag der Kulturen: Gerste 1. und 2. Fruchtfolgeperiode",1992,NA,"","Switzerland","Mg/ha","","","","",-0.226495166,0.024376871,"",7.55,47.5,"Switzerland","Other Grains","Other Grains",NA,1985,0.152804604665841,0.260150653059675,0.413710832887111,820396.762541392,5000494.56503,22131877.3378544,1.72480790710599,0.988003846002069,0.687434157230181,0.145958065336046,0.246670194781076,0.390951307926624,699975.759623046,3985330.00488144,16699393.2733116,1.54066473010807,0.830459023218694,0.548893095769458,0.538299949808489,0.554099670522271,0.422793483805383,0.758947118477978,0.546279580005398,0.59874478384917,1271693.98620491,5888874.00805911,19699730.3809464,0.308895445525671,0.185749676418054,0.163495683307507,1032082.68304551,5305318.28984552,17111784.628635,1.07338673636852,1.46809437424988,1.34492714991987,0.947398053262278,1.21266291548952,1.49287553616746,1.76791049485008,2.20964506226055,3.16132301588712
1985,"treat organic vs contr conventional","47.65-117.42","Cereals",4900,4500,220,290,5,5,1,"A288",7871,89,1,"Reganold et al.","Long-term effects of organic and conventional farming on soil erosion",1987,NA,"","USA","Mg/ha","","","","",-0.085157808,0.001233783,"",-117.42,47.65,"United States of America","Other Grains","Other Grains",NA,1980,0.13254925246653,0.236820619345618,0.362111154426744,1240995.34724075,10522280.0405726,40081306.2911205,3.00767273677748,2.28373502080039,1.42231079195477,0.13254925246653,0.236488724527702,0.360001787043079,1240995.34724075,10513915.7441212,39810213.7389835,3.00767273677748,2.28512215946621,1.420968314098,0.00428780629640166,0.0126578720490312,0.0261001162584312,5.65299074069342,3.17979287345311,2.33938761177991,75452.8629459055,783076.452275358,4751711.73973867,0.863162941237068,0.750521508605352,0.611788729314825,1144454.34992667,6064119.50590587,19658486.951007,0.425935066911957,0.415298131287845,0.412898359846868,0.994377493280077,1.74239497383523,1.63471495027179,1.68894376974795,3.34221168765926,3.0786046745826
1990,"Erosion simulation","49.71666667-112.8","Wheat",1595,599.5625,0,0,64,64,16,"D352",1270,4,1,"Lamey et al. 1995","",1995,NA,"","","kg/ha","Dark Brown Chernozemic","","","",-0.127267707,0,"",-112.8,49.71666667,"Canada","Wheat","Grains",NA,1988,0.131837187147134,0.108711659975294,0.196713810541431,623205.249756018,3284473.66450067,20651486.6833663,1.51782651206201,1.5521590970958,1.34834873905497,0.0593009821187893,0.0412420473702194,0.0895041142387835,457548.556786676,1882352.74556214,11617432.4734408,2.47744637913689,2.34480846337285,1.66706648597973,0.122840049432318,0.342145983805053,0.495981964129448,2.33115958393581,0.652826966452358,0.427697686344402,891831.951649135,4347733.88663573,16516461.9857604,0.745322763420549,0.549142356219653,0.307304225329121,933104.936127902,3859150.37843453,11253257.4649102,0.401989825518264,0.361038351073115,0.470322208464932,1.20000176921041,0.799045891990054,1.02926901050292,2.89133468239213,1.67266972506769,1.86173908343435
1990,"Erosion simulation","53.433592-113.029339","Wheat",3890,2477.5,0,0,16,16,4,"D352",1266,8,1,"Izaurralde et al. 1998","",1998,NA,"","","kg/ha","unknow","","","",-0.35206332,0,"",-113.029339,53.433592,"Canada","Wheat","Grains",NA,1991,0.843844144718901,0.852429273899018,0.735336270342746,1332459.76701078,4194627.22227485,15330723.5727728,0.506584444155028,0.252588139242125,0.267543130553784,0.838175231052508,0.849280677323625,0.731721473359483,1245036.47647581,3877253.87452919,13880768.4793977,0.476548644797215,0.234342432546906,0.243436026113628,0.155466508392571,0.144124784024477,0.260983010121675,0.559140911199623,0.432742183538281,0.459897463316992,270955.598242282,1215038.28741366,9353111.47424217,0.000689346888528503,0.00344594207650469,0.0036807195355797,5957.3707965017,261225.571110173,2053274.40833744,2.77253347716264,3.89121880972493,7.15865458330521,1.15262202953358,1.03492314771023,1.2580780156597,2.36783870158973,2.14313327977289,3.15795884676734
1990,"Erosion simulation","53.56666667-113.55","Wheat",2619,1373.75,0,0,32,32,8,"D352",1274,4,5,"Lamey et al. 1995","",1995,NA,"","","kg/ha","Gray Luvisol","","","",-0.380442315,0,"",-113.55,53.56666667,"Canada","Wheat","Grains",NA,1988,0.0391138731399783,0.108927649785244,0.140782167379596,538296.746072412,5386159.63193545,21639474.1405168,4.41507890255663,2.53808415239248,1.97243728589078,0.0375674867395407,0.0878961553905839,0.126729097398505,515745.279025439,4750880.65159371,19163068.079176,4.40423675644456,2.77440061081565,1.94040707109955,0.0733376086546053,0.071632467482251,0.149311006719163,2.90740005708121,3.91177442256101,1.98119292124214,664636.215090683,5459071.51638108,23052309.5890398,0.887548518205416,0.819439882732504,0.709906825901241,960488.395898173,4523946.48326052,16712601.3156365,0.34717429052454,0.283377452240163,0.302097303529881,1.12730641755761,1.65659147494614,1.62380163955184,2.12496775527103,4.23399736902407,3.26293784271035
1990,"Liming","-23.55-46.6333333333333","Upland Arable Land",1550,2597.5,1243.54332453679,1259.04725884297,32,32,8,"D973",4940,62,1,"Rosolem et al. 1995","",1995,1991,"Botucatu"," Brazil","t/ha","","","","",0.7,0.026,"",-46.6333333333333,-23.55,"Brazil","Grassland","Grassland",4,1988,0.0722308316723471,0.0438748857371962,0.0700320193318069,377483.791728463,1628213.79244183,11415129.689497,1.6875905385343,1.91736157258788,2.10538654874771,0.0722308316723471,0.0438748857371962,0.0699259300730495,377483.791728463,1628213.79244183,11387871.8963243,1.6875905385343,1.91736157258788,2.10354576303705,0.00291726276930878,0.00224337960033993,0.014164710841939,8.26400040110762,7.35611061195587,3.173441426709,74657.6801015455,319405.528654577,3480090.65234851,0.924851905558344,0.953881734662464,0.915803269826254,562939.762699476,1669660.31346414,5674386.19470995,0.196553652437338,0.0904361738127091,0.0800321241091655,1.13594151479054,1.46503134351925,1.72842642970938,2.23529266302103,3.64883435732588,5.10698464791117
1990,"Liming","-25.1666666666667-50.0833333333333","Upland Arable Land",6575,7846.25,7171.91745630135,5381.30095794688,64,64,16,"D973",4539,27,1,"Ernani et al. 1998","",1998,1992,"Lages","Brazil","t/ha","Oxisol","","","",0.152,0.025,"",-50.0833333333333,-25.1666666666667,"Brazil","Grassland","Grassland",6,1991,0.441893668503989,0.408212764392508,0.447439107743023,904958.097128572,4926760.91484617,18854223.3835798,0.661117494025516,0.623390389025921,0.544125348052532,0.409274284812208,0.371344154369884,0.389319401755434,557087.05723062,2850865.11828096,9934264.29942663,0.439416710318676,0.396538421970914,0.329498857274386,0.534452153873999,0.535063720077232,0.52189175628628,0.439398249604884,0.406266772343305,0.310536877344577,727443.380200404,4208541.48970638,12550741.0288262,0.0236541776220116,0.0567235155302597,0.0306691359706975,296308.952877063,2343943.78227413,5458262.86339326,4.04394162772197,2.13436773758755,2.29814356706815,1.35036337716398,1.39120442255819,1.44578711740062,3.43694586439404,3.47371950149507,3.59141210552959
