"landcover_map_year","treatment","Lat_long","crop_type","mean_yield_control_kgha","mean_yield_treatment_kgha","yield_SD_control","yield_SD_treatment","replicates_control_summed","replicates_treatment_summed","n_aggregated","ma_id","measurement_id","study_id","control_id","author_year","title","study_pubyear","harvest_year","region","country","longitude_decimal","latitude_decimal","country_new","crop_type_grouped_small","crop_type_grouped_big","publication_to_harvest_year_difference","harvest_year_by_median","nat.hab.1000","nat.hab.2500","nat.hab.5000","nat.hab.wo.grass.1000","nat.hab.wo.grass.2500","nat.hab.wo.grass.5000","cropland.1000","cropland.2500","cropland.5000","crop.peri.area.ratio.1000","crop.peri.area.ratio.2500","crop.peri.area.ratio.5000","crop.edgelength.1000","crop.edgelength.2500","crop.edgelength.5000","inert.1000","inert.2500","inert.5000","shannon.1000","shannon.2500","shannon.5000"
1985,"control conventional tillage-treatm no tillage","14.167121.258","Maize",2100,600,NA,NA,4,4,1,"D1120",5391,26,1,"","",1988,1984,"IRRI","Philippines",121.258,14.167,"Philippines","Maize","Grains",4,1981,0.317021355969109,0.432785108816047,0.616848161464952,0.317021355969109,0.432785108816047,0.616848161464952,0.598667784429126,0.463558605310962,0.32810079056296,0.335154051664054,0.459581387796132,0.407623870814948,620523.601642783,4117921.79560329,10340435.7627266,0.0843108596017652,0.10365628587299,0.0550510479720874,1.09844437085934,1.07372545999394,1.28517354807089
1985,"control conventional tillage-treatm no tillage","35.894-77.68","Maize",7340,7535.38461538462,NA,NA,52,52,13,"D1120",6243,41,1,"","",1992,1984,"Upper Coastal Plain Research Station","USA",-77.68,35.894,"United States of America","Maize","Grains",8,1985,0.266941851117089,0.448955199406868,0.545655921869725,0.189020496752062,0.386812374603613,0.500328174231888,0.730245828045953,0.549694962948092,0.452644157084395,0.168130291663356,0.177279156506858,0.183792482259874,381150.277995418,1890789.47640583,6456681.18893728,0.00281232083695893,0.00134983764504015,0.00169992104588024,0.998865337019077,1.27515473342965,1.20037222948942
1985,"control conventional tillage-treatm no tillage","36.38-79.695","Maize",3458.46153846154,5196.92307692308,NA,NA,52,52,13,"D1120",6256,41,14,"","",1992,1984,"Upper Piedmont Research Station","USA",-79.695,36.38,"United States of America","Maize","Grains",8,1985,0.820960988938982,0.878335016333004,0.828001664011242,0.509517104178938,0.721457946769467,0.700501228838613,0.173997259833286,0.0886875334955344,0.0952162952344196,0.970057901555697,1.46776686403309,1.49658066996999,524044.704150487,2525983.79417124,11060715.0058711,0.00504175122773154,0.0329774501714615,0.0767820407543386,1.30156276458479,1.28303972672189,1.32181572401941
1985,"simplified vs diversified","42.66206111.099863","Grape",1679.28571428571,916.071428571429,NA,NA,1008,1008,336,"FEB23_440",9304,29,1,"Favretto M.R., Paoletti M.G., Caporali F., Nannipieri P., Onnis A., Tomei P.E.","Invertebrates and nutrients in a Mediterranean vineyard mulched with subterranean clover (Trifolium subterraneum L.)",1992,NA,"the Maremma National Park (Tuscany)","Italy",11.099863,42.662061,"Italy","Fruits","Fruits",NA,1985,0.59616853013095,0.5162391089331,0.440770711125434,0.572980348949054,0.507849061128132,0.435374232407462,0.388828678128635,0.479993706637125,0.556724395957151,0.341942124323378,0.132467958891006,0.0957886804550398,413395.401122359,1235616.35665282,4145267.99861404,0.0150027917404154,0.00376718442977486,0.00250489291741518,1.64404334262887,1.5907541647823,1.72438781120925
1985,"treat organic vs contr conventional","36.92-121.75","Fruit",36800,45400,4100,9200,3,3,1,"A288",8199,100,1,"Swezey et al.","Granny Smith conversions to organic show early success",1994,NA,"","USA",-121.75,36.92,"United States of America","Fruits","Fruits",NA,1987,0.0817838681803024,0.187225912298854,0.347341093829454,0.074402697759176,0.154026788971716,0.267444656241167,0.128690087443716,0.409347134624345,0.480056525114443,1.56052387441421,0.586720114911951,0.478071064325803,623585.812360096,4661076.13806221,17815960.3389496,0.789526044375982,0.403426953076801,0.172602381056103,1.16185803984397,1.12591369269978,1.31832387484196
1985,"treat organic vs contr conventional","40.52-75.77","Cereals",7200,5470,4115.36146650571,4720.38134018481,10,8,2,"A288",7882,61,1,"Liebhardt et al.","Crop production during conversion from conventional to low-input methods",1989,NA,"","USA",-75.77,40.52,"United States of America","Other Grains","Other Grains",NA,1982,0.185033268077849,0.210401986652429,0.227673355776086,0.069626328205219,0.143836076729934,0.176338107871761,0.326002083807639,0.604712282200878,0.701596568556869,1.21061347546873,0.481540975939436,0.25389282913464,1226489.35091245,5655914.53234346,13839475.0402195,0.488964648114512,0.184885731146693,0.0707300756670448,0.988347689108767,0.767811806937271,0.73326500067829
1985,"treat organic vs contr conventional","40.52-75.77","Oil Crops",2650,3156.6666665,1117.22871427475,979.353528314674,6,6,2,"A288",7884,61,3,"Liebhardt et al.","Crop production during conversion from conventional to low-input methods",1989,NA,"","USA",-75.77,40.52,"United States of America","Oilcrops","Oilcrops",NA,1982,0.185033268077849,0.210401986652429,0.227673355776086,0.069626328205219,0.143836076729934,0.176338107871761,0.326002083807639,0.604712282200878,0.701596568556869,1.21061347546873,0.481540975939436,0.25389282913464,1226489.35091245,5655914.53234346,13839475.0402195,0.488964648114512,0.184885731146693,0.0707300756670448,0.988347689108767,0.767811806937271,0.73326500067829
1985,"treat organic vs contr conventional","47.57.55","Cereals",44191.665,34737.5,19561.0609777859,16254.7676301556,24,24,4,"A288",8269,8,1,"Besson et al.","DOK-Versuch: vergleichende Langzeituntersuchungen in den drei Anbausystemen biologisch-dynamisch organisch-biologisch und konventionell. II. Ertrag der Kulturen: Gerste 1. und 2. Fruchtfolgeperiode",1992,NA,"","Switzerland",7.55,47.5,"Switzerland","Other Grains","Other Grains",NA,1985,0.152804604665841,0.260150653059675,0.413710832887112,0.145958065336046,0.246670194781077,0.390951307926624,0.538299949808488,0.554099670522271,0.422793483805382,0.758947118477978,0.546279580005398,0.59874478384917,1271693.98620491,5888874.00805911,19699730.3809464,0.308895445525671,0.185749676418054,0.163495683307506,0.947398053262278,1.21266291548952,1.49287553616746
1985,"treat organic vs contr conventional","47.65-117.42","Cereals",4900,4500,220,290,5,5,1,"A288",7871,89,1,"Reganold et al.","Long-term effects of organic and conventional farming on soil erosion",1987,NA,"","USA",-117.42,47.65,"United States of America","Other Grains","Other Grains",NA,1980,0.13254925246653,0.236820619345617,0.362111154426743,0.13254925246653,0.236488724527701,0.360001787043079,0.00428780629640166,0.0126578720490312,0.0261001162584312,5.65299074069342,3.17979287345311,2.33938761177991,75452.8629459055,783076.452275358,4751711.73973867,0.863162941237068,0.750521508605352,0.611788729314826,0.994377493280077,1.74239497383523,1.63471495027179
1990,"Erosion simulation","49.71666667-112.8","Wheat",1595,599.5625,0,0,64,64,16,"D352",1270,4,1,"Lamey et al. 1995","",1995,NA,"","",-112.8,49.71666667,"Canada","Wheat","Grains",NA,1988,0.131837187147134,0.108711659975294,0.196713810541431,0.0593009821187893,0.0412420473702193,0.0895041142387835,0.122840049432318,0.342145983805053,0.495981964129448,2.33115958393581,0.652826966452358,0.427697686344402,891831.951649135,4347733.88663573,16516461.9857604,0.745322763420548,0.549142356219654,0.307304225329121,1.20000176921041,0.799045891990054,1.02926901050292
1990,"Erosion simulation","53.433592-113.029339","Wheat",3890,2477.5,0,0,16,16,4,"D352",1266,8,1,"Izaurralde et al. 1998","",1998,NA,"","",-113.029339,53.433592,"Canada","Wheat","Grains",NA,1991,0.843844144718901,0.852429273899018,0.735336270342745,0.838175231052508,0.849280677323624,0.731721473359483,0.155466508392571,0.144124784024478,0.260983010121675,0.559140911199623,0.432742183538281,0.459897463316992,270955.598242282,1215038.28741366,9353111.47424217,0.000689346888528397,0.00344594207650462,0.00368071953557969,1.15262202953358,1.03492314771023,1.2580780156597
1990,"Erosion simulation","53.56666667-113.55","Wheat",2619,1373.75,0,0,32,32,8,"D352",1274,4,5,"Lamey et al. 1995","",1995,NA,"","",-113.55,53.56666667,"Canada","Wheat","Grains",NA,1988,0.0391138731399783,0.108927649785244,0.140782167379596,0.0375674867395407,0.0878961553905839,0.126729097398505,0.0733376086546054,0.071632467482251,0.149311006719162,2.90740005708121,3.91177442256101,1.98119292124214,664636.215090683,5459071.51638108,23052309.5890398,0.887548518205416,0.819439882732505,0.709906825901242,1.12730641755761,1.65659147494614,1.62380163955184
1990,"Liming","-23.55-46.6333333333333","Upland Arable Land",1550,2597.5,1243.54332453679,1259.04725884297,32,32,8,"D973",4940,62,1,"Rosolem et al. 1995","",1995,1991,"Botucatu"," Brazil",-46.6333333333333,-23.55,"Brazil","Grassland","Grassland",4,1988,0.0722308316723471,0.0438748857371962,0.070032019331807,0.0722308316723471,0.0438748857371962,0.0699259300730496,0.00291726276930878,0.00224337960033993,0.014164710841939,8.26400040110762,7.35611061195587,3.173441426709,74657.6801015455,319405.528654577,3480090.65234851,0.924851905558344,0.953881734662464,0.915803269826254,1.13594151479054,1.46503134351925,1.72842642970938
1990,"Liming","-25.1666666666667-50.0833333333333","Upland Arable Land",6575,7846.25,7171.91745630135,5381.30095794688,64,64,16,"D973",4539,27,1,"Ernani et al. 1998","",1998,1992,"Lages","Brazil",-50.0833333333333,-25.1666666666667,"Brazil","Grassland","Grassland",6,1991,0.441893668503989,0.408212764392508,0.447439107743022,0.409274284812209,0.371344154369885,0.389319401755433,0.534452153873999,0.535063720077232,0.52189175628628,0.439398249604884,0.406266772343305,0.310536877344577,727443.380200404,4208541.48970638,12550741.0288262,0.0236541776220115,0.0567235155302597,0.0306691359706975,1.35036337716398,1.39120442255819,1.44578711740062
1990,"Liming","23.5115.666666666667","Upland Arable Land",2100,2370,1140,805.791536316931,12,12,4,"D973",4930,66,1,"Tang et al.1999","",1999,NA,"Yongding"," China",115.666666666667,23.5,"China","Grassland","Grassland",NA,1992,0.823273053306037,0.869916533043253,0.866819213264327,0.823273053306037,0.869916533043253,0.866819213264327,0.163385934656162,0.121206409935468,0.118546489258185,0.746144520212965,0.705391231489439,0.688812327770334,377522.172972847,1654791.91066201,6321763.51548448,0.0133410120378018,0.00887705702127817,0.0146342974774885,0.785632327872308,0.811629929518677,0.810099893068913
1990,"Liming","55.1666666666667-119.5","Upland Arable Land",2812.5,2905,1542.62762843144,1005.68384694197,16,16,4,"D973",4525,6,1,"Arshad and Gill 1996","",1996,1993,"Beaverlodge"," Canada",-119.5,55.1666666666667,"Canada","Grassland","Grassland",3,1989,0.226185993328658,0.25549373051929,0.242425636301066,0.226185993328658,0.25549373051929,0.242405798594959,0.754202844906454,0.736347873211455,0.745291237191282,0.201258346254644,0.146120642755784,0.181556633490139,473314.237154565,2096930.74186952,10548444.0526899,0.0196111617648875,0.00815839626925519,0.0122831265076522,0.590379696330641,0.680611322152224,0.703770311246099
1990,"Super absorbent polymer","34.267063108.134448","Wheat",4912.5,5226,204,412.5,3,3,1,"D652",1921,60,1,"","",1995,NA,"","China",108.134448,34.267063,"China","Wheat","Grains",NA,1988,0,0.000413594703279575,0.00195318146775409,0,0,0.00116267667692812,0.895998677289537,0.891310001581269,0.902580167685019,0.195582982871326,0.225357393018013,0.213447479218352,543831.086841956,3895908.75871582,14946718.5328462,0.104001322710463,0.108276403715451,0.0954666508472264,0.448281979675946,0.458963523885898,0.466364565893104
1990,"control conventional tillage-treatm no tillage","-14.19133.775","Maize",4809.66666666667,4476,218.238401753679,348.142212321344,15,15,3,"D1120",5089,16,1,"","",1997,1992,"Bunda College","Malawi",33.775,-14.191,"Malawi","Maize","Grains",5,1990,0.917253203340612,0.89576862681961,0.883352182108879,0.917253203340612,0.895723748401765,0.882768732806194,0.0714045307663793,0.0928777206745157,0.11303528705766,1.55173541073691,1.10799855533699,0.951526955347746,342667.441539877,1989128.62346563,8315880.73707862,0.0113422658930086,0.0113536525058741,0.0036125308334608,1.00046744742081,1.08203473753959,1.15401878573307
1990,"control conventional tillage-treatm no tillage","-29.53730.266","Maize",6399.625,6289.625,NA,NA,32,32,8,"D1120",5078,14,1,"","",1999,1982,"Cedara Agriculture Research Station","South Africa",30.266,-29.537,"South Africa","Maize","Grains",17,1992,0.967809838530329,0.983168054054474,0.98588737153268,0.894625325226482,0.932083082754949,0.933107735251605,0.0170822865404052,0.0103653075061868,0.00625943917290022,2.38143826816902,2.00183399254121,1.9754152081837,126118.673166634,402056.638679211,958366.771019666,0.0151078749292661,0.00646663843933937,0.0078531892944198,0.629145088750632,0.681541440300798,0.763198393539193
1990,"control conventional tillage-treatm no tillage","31.051-97.35","Maize",7657,6428.66666666667,NA,NA,15,15,3,"D1120",5386,24,1,"","",1996,1981,"Grassland Soil and Water Research Lab","USA",-97.35,31.051,"United States of America","Maize","Grains",15,1989,0.488419649913875,0.607227466357256,0.54577280222071,0.0900882110016782,0.161899398906755,0.188303645069984,0.492278289056971,0.318208812252206,0.263371823747207,0.465959690663446,0.555308359681326,0.60977394923066,711356.688462074,3424975.37390548,12451171.2333431,0.0193020610291542,0.0745637213905375,0.190855374032083,0.981574814022506,1.20552538528252,1.38052845433201
1990,"control conventional tillage-treatm no tillage","35.699-80.622","Maize",5365,7295,NA,NA,8,8,2,"D1120",5023,4,1,"","",1996,1986,"Salisbury","USA",-80.622,35.699,"United States of America","Maize","Grains",10,1989,0.841503088408207,0.833910048097404,0.845184492471834,0.370430230370711,0.510092738651539,0.570346123003639,0.149393377721844,0.135029012523192,0.138984499747327,1.43226150206674,1.18027505038044,0.878268352364745,664226.097446143,3092112.45508315,9473259.23714227,0.00910353386994878,0.0310609393794039,0.0158310077808397,1.38985032466635,1.53704190754444,1.59158460467999
1990,"control conventional tillage-treatm no tillage","37.995-100.815","Maize",4928.83333333333,5895.97222222222,NA,NA,144,144,36,"D1120",5343,21,1,"","",1996,1991,"Southwest Reseach-Extension Center","USA",-100.815,37.995,"United States of America","Maize","Grains",5,1989,0.107308357999351,0.137210333909997,0.122395132180303,0.0279769022667931,0.020418376208378,0.0263456994626772,0.878784031188035,0.851286550533695,0.785996079190824,0.14470333996615,0.163257045257324,0.18470536469398,394954.478928044,2697843.2820584,11272750.6428029,0.0139076108126136,0.0115031155563079,0.0916087886288733,0.442786089872601,0.480987316061813,0.488901739950799
1990,"simplified vs diversified","33.446744-99.614065","Cotton-Canola",1012,1054.5,191.060199950703,502.593275008908,24,24,8,"FEB23_440",10469,55,1,"Parajulee M.N., Slosser J.E.","Evaluation of potential relay strip crops for predator enhancement in Texas cotton",1999,NA,"the Texas Agricultural Experiment Station farm at Munday, Texas","United States of America",-99.614065,33.446744,"United States of America","Fibercrops","Others",NA,1992,0.244214865425396,0.11821992041901,0.0863964652256309,0.177639235505231,0.0860406399414001,0.0581856277157999,0.682056655160515,0.833885175678938,0.901003418600757,0.196236483965201,0.103076401634486,0.0514549097115022,415287.175538283,1666849.90722009,3596210.29795056,0.0737284794140892,0.0478949039020516,0.0126001161736125,0.775454761804604,0.468988235379654,0.394023953198909
1990,"simplified vs diversified","33.446744-99.614065","Cotton-Sorghum",1012,931.333333333333,234.000000016675,521.470996338163,36,36,12,"FEB23_440",10473,55,1,"Parajulee M.N., Slosser J.E.","Evaluation of potential relay strip crops for predator enhancement in Texas cotton",1999,NA,"the Texas Agricultural Experiment Station farm at Munday, Texas","United States of America",-99.614065,33.446744,"United States of America","Other Grains","Other Grains",NA,1992,0.244214865425396,0.11821992041901,0.0863964652256309,0.177639235505231,0.0860406399414001,0.0581856277157999,0.682056655160515,0.833885175678938,0.901003418600757,0.196236483965201,0.103076401634486,0.0514549097115022,415287.175538283,1666849.90722009,3596210.29795056,0.0737284794140892,0.0478949039020516,0.0126001161736125,0.775454761804604,0.468988235379654,0.394023953198909
1990,"simplified vs diversified","33.446744-99.614065","Cotton-Vetch",1012,906,135.099963,277.1281292,12,12,4,"FEB23_440",10471,55,1,"Parajulee M.N., Slosser J.E.","Evaluation of potential relay strip crops for predator enhancement in Texas cotton",1999,NA,"the Texas Agricultural Experiment Station farm at Munday, Texas","United States of America",-99.614065,33.446744,"United States of America","Fibercrops","Others",NA,1992,0.244214865425396,0.11821992041901,0.0863964652256309,0.177639235505231,0.0860406399414001,0.0581856277157999,0.682056655160515,0.833885175678938,0.901003418600757,0.196236483965201,0.103076401634486,0.0514549097115022,415287.175538283,1666849.90722009,3596210.29795056,0.0737284794140892,0.0478949039020516,0.0126001161736125,0.775454761804604,0.468988235379654,0.394023953198909
1990,"simplified vs diversified","33.446744-99.614065","Cotton-Wheat",1012,1075,135.099963,62.35382908,12,12,4,"FEB23_440",10470,55,1,"Parajulee M.N., Slosser J.E.","Evaluation of potential relay strip crops for predator enhancement in Texas cotton",1999,NA,"the Texas Agricultural Experiment Station farm at Munday, Texas","United States of America",-99.614065,33.446744,"United States of America","Wheat","Grains",NA,1992,0.244214865425396,0.11821992041901,0.0863964652256309,0.177639235505231,0.0860406399414001,0.0581856277157999,0.682056655160515,0.833885175678938,0.901003418600757,0.196236483965201,0.103076401634486,0.0514549097115022,415287.175538283,1666849.90722009,3596210.29795056,0.0737284794140892,0.0478949039020516,0.0126001161736125,0.775454761804604,0.468988235379654,0.394023953198909
1990,"simplified vs diversified","33.690142-101.824985","Cabbage-Mustard",29800,29800,NA,NA,NA,NA,32,"FEB23_440",10497,56,2,"Bender D.A., Morrison W.P., Frisbie R.E.","Intercropping cabbage and Indian mustard for potential control of lepidopterous and other insects",1999,NA,"the Texas A&M Agricultural Research and Extension Center, Lubbock, Texas","United States of America",-101.824985,33.690142,"United States of America","Vegetables","Vegetables",NA,1992,0.0957464600990717,0.13262863181131,0.204417568098799,0.0457914059070394,0.0741961452970199,0.0994173360604461,0.884795333671772,0.856985323656098,0.769436465921442,0.0824418229380204,0.0881130421061015,0.149182580934068,226339.951239282,1464425.64202581,8904417.87859459,0.0194582062291563,0.0103860445325918,0.0261459659797584,0.387471938534073,0.5006451733811,0.688228536665771
1990,"treat organic vs contr conventional","37.01-122.19","Fruit",2080,1400,1069.67284707109,820.853214993754,18,18,3,"A288",8101,36,1,"Gliessman et al.","Conversion to organic strawberry management changes ecological processes",1996,NA,"","USA",-122.19,37.01,"United States of America","Fruits","Fruits",NA,1989,0.621534289180194,0.837936972514998,0.915540875443237,0.564495656790454,0.734421116073983,0.846213552218166,0.344075046766013,0.149232987800573,0.0780100227207721,0.398443157743342,0.536437870465026,0.66886879263044,425705.348528589,1553662.14076491,4050648.48288129,0.0343906640537931,0.0128300396844294,0.00644910183599134,1.52731058391392,1.51271829708905,1.33684127562095
1990,"treat organic vs contr conventional","42.99-81.23","Fruit",49365,27230,1930,17110,2,2,1,"A288",8422,95,5,"Sellen et al","A comparison of financial returns during early transition from conventional to organic vegetable production",1996,NA,"","Canada",-81.23,42.99,"Canada","Fruits","Fruits",NA,1989,0.00621127085362365,0.0558432118200152,0.184207637347184,0.00126960883186366,0.02649621867327,0.099798763451099,0.0450415171951545,0.0831517169524588,0.161240135327044,5.86788155316192,4.72029351439849,3.00211255839691,821831.011730202,7628002.7424652,37629772.8769054,0.948747211951222,0.861005071227526,0.654552227325771,0.430738029295148,1.24017974610151,1.34998576698741
1990,"treat organic vs contr conventional","42.99-81.23","Pulses",8190,7400,1900,760,2,2,1,"A288",8421,95,4,"Sellen et al","A comparison of financial returns during early transition from conventional to organic vegetable production",1996,NA,"","Canada",-81.23,42.99,"Canada","Legumes","Vegetables",NA,1989,0.00621127085362365,0.0558432118200152,0.184207637347184,0.00126960883186366,0.02649621867327,0.099798763451099,0.0450415171951545,0.0831517169524588,0.161240135327044,5.86788155316192,4.72029351439849,3.00211255839691,821831.011730202,7628002.7424652,37629772.8769054,0.948747211951222,0.861005071227526,0.654552227325771,0.430738029295148,1.24017974610151,1.34998576698741
1990,"treat organic vs contr conventional","42.99-81.23","Vegetables",29150,22230,21365.3504534796,17698.5084117278,6,6,3,"A288",8418,95,1,"Sellen et al","A comparison of financial returns during early transition from conventional to organic vegetable production",1996,NA,"","Canada",-81.23,42.99,"Canada","Vegetables","Vegetables",NA,1989,0.00621127085362365,0.0558432118200152,0.184207637347184,0.00126960883186366,0.02649621867327,0.099798763451099,0.0450415171951545,0.0831517169524588,0.161240135327044,5.86788155316192,4.72029351439849,3.00211255839691,821831.011730202,7628002.7424652,37629772.8769054,0.948747211951222,0.861005071227526,0.654552227325771,0.430738029295148,1.24017974610151,1.34998576698741
1990,"treat organic vs contr conventional","43.6710.32","Cereals",9833.33333333333,9700,2368.5438564654,692.820323027551,6,6,3,"A288",8170,80,1,"Pezzarossa et al.","Effects of conventional and alternative management systems on oil phosphorus content soil structure and corn yield",1995,NA,"","Italy",10.32,43.67,"Italy","Other Grains","Other Grains",NA,1988,0.58516125439605,0.588109042598041,0.636938261324525,0.580169942845548,0.55786455580054,0.621310293204409,0.41348548736254,0.405388215485832,0.332456285430132,0.212783057468509,0.266858536224675,0.355703824454878,273624.157557443,2102771.02610156,9194405.87925059,0.00135325824140942,0.00650274191612743,0.0306054532453433,1.62249273619078,1.70392608501722,1.86531607069461
